date,World,Afghanistan,Africa,Albania,Algeria,American Samoa,Andorra,Angola,Anguilla,Antigua and Barbuda,Argentina,Armenia,Aruba,Asia,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,Bonaire Sint Eustatius and Saba,Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei,Bulgaria,Burkina Faso,Burundi,Cambodia,Cameroon,Canada,Cape Verde,Cayman Islands,Central African Republic,Chad,Chile,China,Colombia,Comoros,Congo,Cook Islands,Costa Rica,Cote d'Ivoire,Croatia,Cuba,Curacao,Cyprus,Czechia,Democratic Republic of Congo,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Eswatini,Ethiopia,Europe,European Union,Faeroe Islands,Falkland Islands,Fiji,Finland,France,French Guiana,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guadeloupe,Guam,Guatemala,Guernsey,Guinea,Guinea-Bissau,Guyana,Haiti,High income,Honduras,Hungary,Iceland,India,Indonesia,International,Iran,Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jersey,Jordan,Kazakhstan,Kenya,Kiribati,Kosovo,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Low income,Lower middle income,Luxembourg,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Martinique,Mauritania,Mauritius,Mayotte,Mexico,Micronesia (country),Moldova,Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Niue,North America,North Korea,North Macedonia,Northern Mariana Islands,Norway,Oceania,Oman,Pakistan,Palau,Palestine,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Pitcairn,Poland,Portugal,Puerto Rico,Qatar,Reunion,Romania,Russia,Rwanda,Saint Barthelemy,Saint Helena,Saint Kitts and Nevis,Saint Lucia,Saint Martin (French part),Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Sint Maarten (Dutch part),Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South America,South Korea,South Sudan,Spain,Sri Lanka,Sudan,Suriname,Sweden,Switzerland,Syria,Tajikistan,Tanzania,Thailand,Timor,Togo,Tokelau,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,United States Virgin Islands,Upper middle income,Uruguay,Uzbekistan,Vanuatu,Vatican,Venezuela,Vietnam,Wallis and Futuna,Yemen,Zambia,Zimbabwe
2022-10-09,6449594.0,1916.0,13177.0,535.0,64.0,3.0,128.0,126.0,8.0,17.0,5174.0,2341.0,241.0,1824223.0,76252.0,174476.0,1442.0,51.0,4962.0,8033.0,226.0,0.0,42335.0,100.0,0.0,98.0,231.0,866.0,43.0,780.0,25.0,90710.0,0.0,4077.0,9664.0,0.0,96.0,88.0,164.0,38277.0,30.0,264.0,145.0,19.0,45834.0,636922.0,1535.0,8.0,77.0,0.0,9613.0,293.0,9113.0,105.0,33.0,5470.0,52414.0,83.0,17401.0,0.0,908.0,1515.0,3208.0,17.0,0.0,36.0,9.0,2512.0,46.0,177.0,3655364.0,2947996.0,0.0,37.0,3.0,27386.0,695588.0,99.0,118.0,81.0,0.0,9147.0,1052925.0,1003.0,3.0,80998.0,0.0,0.0,884.0,139.0,9438.0,446.0,90.0,34.0,50.0,30.0,4882609.0,328.0,25157.0,428.0,43899.0,22419.0,0.0,4684.0,1339.0,4182.0,0.0,11053.0,496481.0,507.0,515505.0,792.0,0.0,867.0,104.0,0.0,46.0,1323.0,167.0,302.0,14535.0,1746.0,0.0,13.0,56.0,575.0,12787.0,3704.0,229660.0,7604.0,11.0,32.0,23309.0,83.0,96.0,301.0,30.0,2638.0,117.0,1121.0,34.0,9077.0,10750.0,2475.0,173.0,910.0,1765.0,11.0,214.0,151.0,5056.0,22.0,0.0,311.0,42233.0,89.0,19616.0,47.0,10.0,630.0,1.0,690089.0,0.0,792.0,0.0,1004.0,107220.0,161.0,703.0,30.0,107.0,1414.0,152.0,980.0,8328.0,31081.0,0.0,41898.0,23980.0,10453.0,10542.0,979.0,13662.0,410411.0,27.0,17.0,558.0,3.0,591.0,14.0,13.0,0.0,8.0,383.0,27.0,1747.0,170.0,29193.0,783.0,1.0,58858.0,10.0,5744.0,31593.0,0.0,9.0,3625.0,159504.0,350661.0,132.0,40013.0,160.0,25.0,15.0,17544.0,56973.0,55.0,0.0,239.0,6695.0,18.0,226.0,0.0,0.0,1227.0,484.0,41839.0,0.0,0.0,3.0,175.0,79215.0,5265.0,121251.0,601818.0,87.0,1327061.0,2141.0,174.0,26.0,0.0,527.0,14021.0,0.0,4.0,168.0,315.0
2022-10-10,6449594.0,1916.0,13177.0,535.0,64.0,3.0,128.0,126.0,8.0,17.0,5174.0,2341.0,241.0,1824223.0,76252.0,174476.0,1442.0,51.0,4962.0,8033.0,226.0,0.0,42335.0,100.0,0.0,98.0,231.0,866.0,43.0,780.0,25.0,90710.0,0.0,4077.0,9664.0,0.0,96.0,88.0,164.0,38277.0,30.0,264.0,145.0,19.0,45834.0,636922.0,1535.0,8.0,77.0,0.0,9613.0,293.0,9113.0,105.0,33.0,5470.0,52414.0,83.0,17401.0,0.0,908.0,1515.0,3208.0,17.0,0.0,36.0,9.0,2512.0,46.0,177.0,3655364.0,2947996.0,0.0,37.0,3.0,27386.0,695588.0,99.0,118.0,81.0,0.0,9147.0,1052925.0,1003.0,3.0,80998.0,0.0,0.0,884.0,139.0,9438.0,446.0,90.0,34.0,50.0,30.0,4882609.0,328.0,25157.0,428.0,43899.0,22419.0,0.0,4684.0,1339.0,4182.0,0.0,11053.0,496481.0,507.0,515505.0,792.0,0.0,867.0,104.0,0.0,46.0,1323.0,167.0,302.0,14535.0,1746.0,0.0,13.0,56.0,575.0,12787.0,3704.0,229660.0,7604.0,11.0,32.0,23309.0,83.0,96.0,301.0,30.0,2638.0,117.0,1121.0,34.0,9077.0,10750.0,2475.0,173.0,910.0,1765.0,11.0,214.0,151.0,5056.0,22.0,0.0,311.0,42233.0,89.0,19616.0,47.0,10.0,630.0,1.0,690089.0,0.0,792.0,0.0,1004.0,107220.0,161.0,703.0,30.0,107.0,1414.0,152.0,980.0,8328.0,31081.0,0.0,41898.0,23980.0,10453.0,10542.0,979.0,13662.0,410411.0,27.0,17.0,558.0,3.0,591.0,14.0,13.0,0.0,8.0,383.0,27.0,1747.0,170.0,29193.0,783.0,1.0,58858.0,10.0,5744.0,31593.0,0.0,9.0,3625.0,159504.0,350661.0,132.0,40013.0,160.0,25.0,15.0,17544.0,56973.0,55.0,0.0,239.0,6695.0,18.0,226.0,0.0,0.0,1227.0,484.0,41839.0,0.0,0.0,3.0,175.0,79215.0,5265.0,121251.0,601818.0,87.0,1327061.0,2141.0,174.0,26.0,0.0,527.0,14021.0,0.0,4.0,168.0,315.0
2022-10-11,6449594.0,1916.0,13177.0,535.0,64.0,3.0,128.0,126.0,8.0,17.0,5174.0,2341.0,241.0,1824223.0,76252.0,174476.0,1442.0,51.0,4962.0,8033.0,226.0,0.0,42335.0,100.0,0.0,98.0,231.0,866.0,43.0,780.0,25.0,90710.0,0.0,4077.0,9664.0,0.0,96.0,88.0,164.0,38277.0,30.0,264.0,145.0,19.0,45834.0,636922.0,1535.0,8.0,77.0,0.0,9613.0,293.0,9113.0,105.0,33.0,5470.0,52414.0,83.0,17401.0,0.0,908.0,1515.0,3208.0,17.0,0.0,36.0,9.0,2512.0,46.0,177.0,3655364.0,2947996.0,0.0,37.0,3.0,27386.0,695588.0,99.0,118.0,81.0,0.0,9147.0,1052925.0,1003.0,3.0,80998.0,0.0,0.0,884.0,139.0,9438.0,446.0,90.0,34.0,50.0,30.0,4882609.0,328.0,25157.0,428.0,43899.0,22419.0,0.0,4684.0,1339.0,4182.0,0.0,11053.0,496481.0,507.0,515505.0,792.0,0.0,867.0,104.0,0.0,46.0,1323.0,167.0,302.0,14535.0,1746.0,0.0,13.0,56.0,575.0,12787.0,3704.0,229660.0,7604.0,11.0,32.0,23309.0,83.0,96.0,301.0,30.0,2638.0,117.0,1121.0,34.0,9077.0,10750.0,2475.0,173.0,910.0,1765.0,11.0,214.0,151.0,5056.0,22.0,0.0,311.0,42233.0,89.0,19616.0,47.0,10.0,630.0,1.0,690089.0,0.0,792.0,0.0,1004.0,107220.0,161.0,703.0,30.0,107.0,1414.0,152.0,980.0,8328.0,31081.0,0.0,41898.0,23980.0,10453.0,10542.0,979.0,13662.0,410411.0,27.0,17.0,558.0,3.0,591.0,14.0,13.0,0.0,8.0,383.0,27.0,1747.0,170.0,29193.0,783.0,1.0,58858.0,10.0,5744.0,31593.0,0.0,9.0,3625.0,159504.0,350661.0,132.0,40013.0,160.0,25.0,15.0,17544.0,56973.0,55.0,0.0,239.0,6695.0,18.0,226.0,0.0,0.0,1227.0,484.0,41839.0,0.0,0.0,3.0,175.0,79215.0,5265.0,121251.0,601818.0,87.0,1327061.0,2141.0,174.0,26.0,0.0,527.0,14021.0,0.0,4.0,168.0,315.0
2022-10-12,6449594.0,1916.0,13177.0,535.0,64.0,3.0,128.0,126.0,8.0,17.0,5174.0,2341.0,241.0,1824223.0,76252.0,174476.0,1442.0,51.0,4962.0,8033.0,226.0,0.0,42335.0,100.0,0.0,98.0,231.0,866.0,43.0,780.0,25.0,90710.0,0.0,4077.0,9664.0,0.0,96.0,88.0,164.0,38277.0,30.0,264.0,145.0,19.0,45834.0,636922.0,1535.0,8.0,77.0,0.0,9613.0,293.0,9113.0,105.0,33.0,5470.0,52414.0,83.0,17401.0,0.0,908.0,1515.0,3208.0,17.0,0.0,36.0,9.0,2512.0,46.0,177.0,3655364.0,2947996.0,0.0,37.0,3.0,27386.0,695588.0,99.0,118.0,81.0,0.0,9147.0,1052925.0,1003.0,3.0,80998.0,0.0,0.0,884.0,139.0,9438.0,446.0,90.0,34.0,50.0,30.0,4882609.0,328.0,25157.0,428.0,43899.0,22419.0,0.0,4684.0,1339.0,4182.0,0.0,11053.0,496481.0,507.0,515505.0,792.0,0.0,867.0,104.0,0.0,46.0,1323.0,167.0,302.0,14535.0,1746.0,0.0,13.0,56.0,575.0,12787.0,3704.0,229660.0,7604.0,11.0,32.0,23309.0,83.0,96.0,301.0,30.0,2638.0,117.0,1121.0,34.0,9077.0,10750.0,2475.0,173.0,910.0,1765.0,11.0,214.0,151.0,5056.0,22.0,0.0,311.0,42233.0,89.0,19616.0,47.0,10.0,630.0,1.0,690089.0,0.0,792.0,0.0,1004.0,107220.0,161.0,703.0,30.0,107.0,1414.0,152.0,980.0,8328.0,31081.0,0.0,41898.0,23980.0,10453.0,10542.0,979.0,13662.0,410411.0,27.0,17.0,558.0,3.0,591.0,14.0,13.0,0.0,8.0,383.0,27.0,1747.0,170.0,29193.0,783.0,1.0,58858.0,10.0,5744.0,31593.0,0.0,9.0,3625.0,159504.0,350661.0,132.0,40013.0,160.0,25.0,15.0,17544.0,56973.0,55.0,0.0,239.0,6695.0,18.0,226.0,0.0,0.0,1227.0,484.0,41839.0,0.0,0.0,3.0,175.0,79215.0,5265.0,121251.0,601818.0,87.0,1327061.0,2141.0,174.0,26.0,0.0,527.0,14021.0,0.0,4.0,168.0,315.0
2022-10-13,6449594.0,1916.0,13177.0,535.0,64.0,3.0,128.0,126.0,8.0,17.0,5174.0,2341.0,241.0,1824223.0,76252.0,174476.0,1442.0,51.0,4962.0,8033.0,226.0,0.0,42335.0,100.0,0.0,98.0,231.0,866.0,43.0,780.0,25.0,90710.0,0.0,4077.0,9664.0,0.0,96.0,88.0,164.0,38277.0,30.0,264.0,145.0,19.0,45834.0,636922.0,1535.0,8.0,77.0,0.0,9613.0,293.0,9113.0,105.0,33.0,5470.0,52414.0,83.0,17401.0,0.0,908.0,1515.0,3208.0,17.0,0.0,36.0,9.0,2512.0,46.0,177.0,3655364.0,2947996.0,0.0,37.0,3.0,27386.0,695588.0,99.0,118.0,81.0,0.0,9147.0,1052925.0,1003.0,3.0,80998.0,0.0,0.0,884.0,139.0,9438.0,446.0,90.0,34.0,50.0,30.0,4882609.0,328.0,25157.0,428.0,43899.0,22419.0,0.0,4684.0,1339.0,4182.0,0.0,11053.0,496481.0,507.0,515505.0,792.0,0.0,867.0,104.0,0.0,46.0,1323.0,167.0,302.0,14535.0,1746.0,0.0,13.0,56.0,575.0,12787.0,3704.0,229660.0,7604.0,11.0,32.0,23309.0,83.0,96.0,301.0,30.0,2638.0,117.0,1121.0,34.0,9077.0,10750.0,2475.0,173.0,910.0,1765.0,11.0,214.0,151.0,5056.0,22.0,0.0,311.0,42233.0,89.0,19616.0,47.0,10.0,630.0,1.0,690089.0,0.0,792.0,0.0,1004.0,107220.0,161.0,703.0,30.0,107.0,1414.0,152.0,980.0,8328.0,31081.0,0.0,41898.0,23980.0,10453.0,10542.0,979.0,13662.0,410411.0,27.0,17.0,558.0,3.0,591.0,14.0,13.0,0.0,8.0,383.0,27.0,1747.0,170.0,29193.0,783.0,1.0,58858.0,10.0,5744.0,31593.0,0.0,9.0,3625.0,159504.0,350661.0,132.0,40013.0,160.0,25.0,15.0,17544.0,56973.0,55.0,0.0,239.0,6695.0,18.0,226.0,0.0,0.0,1227.0,484.0,41839.0,0.0,0.0,3.0,175.0,79215.0,5265.0,121251.0,601818.0,87.0,1327061.0,2141.0,174.0,26.0,0.0,527.0,14021.0,0.0,4.0,168.0,315.0
2022-10-14,6449594.0,1916.0,13177.0,535.0,64.0,3.0,128.0,126.0,8.0,17.0,5174.0,2341.0,241.0,1824223.0,76252.0,174476.0,1442.0,51.0,4962.0,8033.0,226.0,0.0,42335.0,100.0,0.0,98.0,231.0,866.0,43.0,780.0,25.0,90710.0,0.0,4077.0,9664.0,0.0,96.0,88.0,164.0,38277.0,30.0,264.0,145.0,19.0,45834.0,636922.0,1535.0,8.0,77.0,0.0,9613.0,293.0,9113.0,105.0,33.0,5470.0,52414.0,83.0,17401.0,0.0,908.0,1515.0,3208.0,17.0,0.0,36.0,9.0,2512.0,46.0,177.0,3655364.0,2947996.0,0.0,37.0,3.0,27386.0,695588.0,99.0,118.0,81.0,0.0,9147.0,1052925.0,1003.0,3.0,80998.0,0.0,0.0,884.0,139.0,9438.0,446.0,90.0,34.0,50.0,30.0,4882609.0,328.0,25157.0,428.0,43899.0,22419.0,0.0,4684.0,1339.0,4182.0,0.0,11053.0,496481.0,507.0,515505.0,792.0,0.0,867.0,104.0,0.0,46.0,1323.0,167.0,302.0,14535.0,1746.0,0.0,13.0,56.0,575.0,12787.0,3704.0,229660.0,7604.0,11.0,32.0,23309.0,83.0,96.0,301.0,30.0,2638.0,117.0,1121.0,34.0,9077.0,10750.0,2475.0,173.0,910.0,1765.0,11.0,214.0,151.0,5056.0,22.0,0.0,311.0,42233.0,89.0,19616.0,47.0,10.0,630.0,1.0,690089.0,0.0,792.0,0.0,1004.0,107220.0,161.0,703.0,30.0,107.0,1414.0,152.0,980.0,8328.0,31081.0,0.0,41898.0,23980.0,10453.0,10542.0,979.0,13662.0,410411.0,27.0,17.0,558.0,3.0,591.0,14.0,13.0,0.0,8.0,383.0,27.0,1747.0,170.0,29193.0,783.0,1.0,58858.0,10.0,5744.0,31593.0,0.0,9.0,3625.0,159504.0,350661.0,132.0,40013.0,160.0,25.0,15.0,17544.0,56973.0,55.0,0.0,239.0,6695.0,18.0,226.0,0.0,0.0,1227.0,484.0,41839.0,0.0,0.0,3.0,175.0,79215.0,5265.0,121251.0,601818.0,87.0,1327061.0,2141.0,174.0,26.0,0.0,527.0,14021.0,0.0,4.0,168.0,315.0
2022-10-15,6449594.0,1916.0,13177.0,535.0,64.0,3.0,128.0,126.0,8.0,17.0,5174.0,2341.0,241.0,1824223.0,76252.0,174476.0,1442.0,51.0,4962.0,8033.0,226.0,0.0,42335.0,100.0,0.0,98.0,231.0,866.0,43.0,780.0,25.0,90710.0,0.0,4077.0,9664.0,0.0,96.0,88.0,164.0,38277.0,30.0,264.0,145.0,19.0,45834.0,636922.0,1535.0,8.0,77.0,0.0,9613.0,293.0,9113.0,105.0,33.0,5470.0,52414.0,83.0,17401.0,0.0,908.0,1515.0,3208.0,17.0,0.0,36.0,9.0,2512.0,46.0,177.0,3655364.0,2947996.0,0.0,37.0,3.0,27386.0,695588.0,99.0,118.0,81.0,0.0,9147.0,1052925.0,1003.0,3.0,80998.0,0.0,0.0,884.0,139.0,9438.0,446.0,90.0,34.0,50.0,30.0,4882609.0,328.0,25157.0,428.0,43899.0,22419.0,0.0,4684.0,1339.0,4182.0,0.0,11053.0,496481.0,507.0,515505.0,792.0,0.0,867.0,104.0,0.0,46.0,1323.0,167.0,302.0,14535.0,1746.0,0.0,13.0,56.0,575.0,12787.0,3704.0,229660.0,7604.0,11.0,32.0,23309.0,83.0,96.0,301.0,30.0,2638.0,117.0,1121.0,34.0,9077.0,10750.0,2475.0,173.0,910.0,1765.0,11.0,214.0,151.0,5056.0,22.0,0.0,311.0,42233.0,89.0,19616.0,47.0,10.0,630.0,1.0,690089.0,0.0,792.0,0.0,1004.0,107220.0,161.0,703.0,30.0,107.0,1414.0,152.0,980.0,8328.0,31081.0,0.0,41898.0,23980.0,10453.0,10542.0,979.0,13662.0,410411.0,27.0,17.0,558.0,3.0,591.0,14.0,13.0,0.0,8.0,383.0,27.0,1747.0,170.0,29193.0,783.0,1.0,58858.0,10.0,5744.0,31593.0,0.0,9.0,3625.0,159504.0,350661.0,132.0,40013.0,160.0,25.0,15.0,17544.0,56973.0,55.0,0.0,239.0,6695.0,18.0,226.0,0.0,0.0,1227.0,484.0,41839.0,0.0,0.0,3.0,175.0,79215.0,5265.0,121251.0,601818.0,87.0,1327061.0,2141.0,174.0,26.0,0.0,527.0,14021.0,0.0,4.0,168.0,315.0
2022-10-16,6394430.0,1824.0,16410.0,377.0,54.0,1.0,139.0,69.0,1.0,8.0,4109.0,1607.0,106.0,1713350.0,70001.0,187656.0,1006.0,25.0,4464.0,6231.0,405.0,0.0,41758.0,55.0,0.0,126.0,153.0,686.0,50.0,650.0,21.0,73938.0,0.0,4917.0,10023.0,0.0,147.0,82.0,142.0,40046.0,21.0,148.0,220.0,24.0,46450.0,662740.0,1186.0,96.0,68.0,0.0,7567.0,316.0,8123.0,57.0,38.0,5548.0,46104.0,51.0,18250.0,0.0,13.0,862.0,2207.0,16.0,0.0,101.0,12.0,2259.0,26.0,194.0,3808602.0,3261581.0,0.0,0.0,3.0,26303.0,777547.0,105.0,28.0,97.0,0.0,6226.0,1239059.0,736.0,26.0,83369.0,0.0,38.0,740.0,54.0,8225.0,527.0,97.0,17.0,59.0,50.0,5043493.0,495.0,26401.0,405.0,34341.0,22283.0,0.0,4820.0,731.0,4471.0,0.0,9248.0,569399.0,305.0,426823.0,776.0,0.0,658.0,132.0,0.0,44.0,1410.0,174.0,228.0,11908.0,1074.0,0.0,14.0,18.0,547.0,10118.0,3388.0,189246.0,8396.0,3.0,29.0,22975.0,112.0,65.0,293.0,57.0,960.0,222.0,1267.0,36.0,6745.0,7349.0,1724.0,168.0,984.0,1322.0,0.0,240.0,89.0,4663.0,3104.0,0.0,362.0,46593.0,32.0,25047.0,50.0,5.0,506.0,3.0,612921.0,0.0,596.0,0.0,1004.0,105461.0,169.0,374.0,9.0,74.0,1392.0,218.0,717.0,5705.0,28875.0,0.0,29361.0,13519.0,11186.0,9723.0,692.0,10125.0,255527.0,13.0,28.0,139.0,2.0,142.0,31.0,8.0,2.0,0.0,467.0,22.0,2123.0,192.0,24294.0,1042.0,1.0,94467.0,13.0,5127.0,28694.0,0.0,14.0,4590.0,137658.0,300854.0,146.0,43785.0,131.0,70.0,25.0,7392.0,71163.0,26.0,0.0,291.0,5149.0,30.0,166.0,0.0,0.0,1080.0,244.0,34205.0,0.0,0.0,3.0,82.0,59327.0,4589.0,127938.0,531864.0,86.0,1151584.0,2081.0,176.0,2.0,0.0,390.0,12245.0,2654.0,4.0,75.0,376.0
2022-10-17,6394430.0,1824.0,16410.0,377.0,54.0,1.0,139.0,69.0,1.0,8.0,4109.0,1607.0,106.0,1713350.0,70001.0,187656.0,1006.0,25.0,4464.0,6231.0,405.0,0.0,41758.0,55.0,0.0,126.0,153.0,686.0,50.0,650.0,21.0,73938.0,0.0,4917.0,10023.0,0.0,147.0,82.0,142.0,40046.0,21.0,148.0,220.0,24.0,46450.0,662740.0,1186.0,96.0,68.0,0.0,7567.0,316.0,8123.0,57.0,38.0,5548.0,46104.0,51.0,18250.0,0.0,13.0,862.0,2207.0,16.0,0.0,101.0,12.0,2259.0,26.0,194.0,3808602.0,3261581.0,0.0,0.0,3.0,26303.0,777547.0,105.0,28.0,97.0,0.0,6226.0,1239059.0,736.0,26.0,83369.0,0.0,38.0,740.0,54.0,8225.0,527.0,97.0,17.0,59.0,50.0,5043493.0,495.0,26401.0,405.0,34341.0,22283.0,0.0,4820.0,731.0,4471.0,0.0,9248.0,569399.0,305.0,426823.0,776.0,0.0,658.0,132.0,0.0,44.0,1410.0,174.0,228.0,11908.0,1074.0,0.0,14.0,18.0,547.0,10118.0,3388.0,189246.0,8396.0,3.0,29.0,22975.0,112.0,65.0,293.0,57.0,960.0,222.0,1267.0,36.0,6745.0,7349.0,1724.0,168.0,984.0,1322.0,0.0,240.0,89.0,4663.0,3104.0,0.0,362.0,46593.0,32.0,25047.0,50.0,5.0,506.0,3.0,612921.0,0.0,596.0,0.0,1004.0,105461.0,169.0,374.0,9.0,74.0,1392.0,218.0,717.0,5705.0,28875.0,0.0,29361.0,13519.0,11186.0,9723.0,692.0,10125.0,255527.0,13.0,28.0,139.0,2.0,142.0,31.0,8.0,2.0,0.0,467.0,22.0,2123.0,192.0,24294.0,1042.0,1.0,94467.0,13.0,5127.0,28694.0,0.0,14.0,4590.0,137658.0,300854.0,146.0,43785.0,131.0,70.0,25.0,7392.0,71163.0,26.0,0.0,291.0,5149.0,30.0,166.0,0.0,0.0,1080.0,244.0,34205.0,0.0,0.0,3.0,82.0,59327.0,4589.0,127938.0,531864.0,86.0,1151584.0,2081.0,176.0,2.0,0.0,390.0,12245.0,2654.0,4.0,75.0,376.0
2022-10-18,6394430.0,1824.0,16410.0,377.0,54.0,1.0,139.0,69.0,1.0,8.0,4109.0,1607.0,106.0,1713350.0,70001.0,187656.0,1006.0,25.0,4464.0,6231.0,405.0,0.0,41758.0,55.0,0.0,126.0,153.0,686.0,50.0,650.0,21.0,73938.0,0.0,4917.0,10023.0,0.0,147.0,82.0,142.0,40046.0,21.0,148.0,220.0,24.0,46450.0,662740.0,1186.0,96.0,68.0,0.0,7567.0,316.0,8123.0,57.0,38.0,5548.0,46104.0,51.0,18250.0,0.0,13.0,862.0,2207.0,16.0,0.0,101.0,12.0,2259.0,26.0,194.0,3808602.0,3261581.0,0.0,0.0,3.0,26303.0,777547.0,105.0,28.0,97.0,0.0,6226.0,1239059.0,736.0,26.0,83369.0,0.0,38.0,740.0,54.0,8225.0,527.0,97.0,17.0,59.0,50.0,5043493.0,495.0,26401.0,405.0,34341.0,22283.0,0.0,4820.0,731.0,4471.0,0.0,9248.0,569399.0,305.0,426823.0,776.0,0.0,658.0,132.0,0.0,44.0,1410.0,174.0,228.0,11908.0,1074.0,0.0,14.0,18.0,547.0,10118.0,3388.0,189246.0,8396.0,3.0,29.0,22975.0,112.0,65.0,293.0,57.0,960.0,222.0,1267.0,36.0,6745.0,7349.0,1724.0,168.0,984.0,1322.0,0.0,240.0,89.0,4663.0,3104.0,0.0,362.0,46593.0,32.0,25047.0,50.0,5.0,506.0,3.0,612921.0,0.0,596.0,0.0,1004.0,105461.0,169.0,374.0,9.0,74.0,1392.0,218.0,717.0,5705.0,28875.0,0.0,29361.0,13519.0,11186.0,9723.0,692.0,10125.0,255527.0,13.0,28.0,139.0,2.0,142.0,31.0,8.0,2.0,0.0,467.0,22.0,2123.0,192.0,24294.0,1042.0,1.0,94467.0,13.0,5127.0,28694.0,0.0,14.0,4590.0,137658.0,300854.0,146.0,43785.0,131.0,70.0,25.0,7392.0,71163.0,26.0,0.0,291.0,5149.0,30.0,166.0,0.0,0.0,1080.0,244.0,34205.0,0.0,0.0,3.0,82.0,59327.0,4589.0,127938.0,531864.0,86.0,1151584.0,2081.0,176.0,2.0,0.0,390.0,12245.0,2654.0,4.0,75.0,376.0
2022-10-19,6394430.0,1824.0,16410.0,377.0,54.0,1.0,139.0,69.0,1.0,8.0,4109.0,1607.0,106.0,1713350.0,70001.0,187656.0,1006.0,25.0,4464.0,6231.0,405.0,0.0,41758.0,55.0,0.0,126.0,153.0,686.0,50.0,650.0,21.0,73938.0,0.0,4917.0,10023.0,0.0,147.0,82.0,142.0,40046.0,21.0,148.0,220.0,24.0,46450.0,662740.0,1186.0,96.0,68.0,0.0,7567.0,316.0,8123.0,57.0,38.0,5548.0,46104.0,51.0,18250.0,0.0,13.0,862.0,2207.0,16.0,0.0,101.0,12.0,2259.0,26.0,194.0,3808602.0,3261581.0,0.0,0.0,3.0,26303.0,777547.0,105.0,28.0,97.0,0.0,6226.0,1239059.0,736.0,26.0,83369.0,0.0,38.0,740.0,54.0,8225.0,527.0,97.0,17.0,59.0,50.0,5043493.0,495.0,26401.0,405.0,34341.0,22283.0,0.0,4820.0,731.0,4471.0,0.0,9248.0,569399.0,305.0,426823.0,776.0,0.0,658.0,132.0,0.0,44.0,1410.0,174.0,228.0,11908.0,1074.0,0.0,14.0,18.0,547.0,10118.0,3388.0,189246.0,8396.0,3.0,29.0,22975.0,112.0,65.0,293.0,57.0,960.0,222.0,1267.0,36.0,6745.0,7349.0,1724.0,168.0,984.0,1322.0,0.0,240.0,89.0,4663.0,3104.0,0.0,362.0,46593.0,32.0,25047.0,50.0,5.0,506.0,3.0,612921.0,0.0,596.0,0.0,1004.0,105461.0,169.0,374.0,9.0,74.0,1392.0,218.0,717.0,5705.0,28875.0,0.0,29361.0,13519.0,11186.0,9723.0,692.0,10125.0,255527.0,13.0,28.0,139.0,2.0,142.0,31.0,8.0,2.0,0.0,467.0,22.0,2123.0,192.0,24294.0,1042.0,1.0,94467.0,13.0,5127.0,28694.0,0.0,14.0,4590.0,137658.0,300854.0,146.0,43785.0,131.0,70.0,25.0,7392.0,71163.0,26.0,0.0,291.0,5149.0,30.0,166.0,0.0,0.0,1080.0,244.0,34205.0,0.0,0.0,3.0,82.0,59327.0,4589.0,127938.0,531864.0,86.0,1151584.0,2081.0,176.0,2.0,0.0,390.0,12245.0,2654.0,4.0,75.0,376.0
